GVKEY,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,costat,sic
002113,1989-08-31,1989,INDL,C,D,STD,USD,A,2330
002113,1990-08-31,1990,INDL,C,D,STD,USD,A,2330
002113,1991-08-31,1991,INDL,C,D,STD,USD,A,2330
002113,1992-08-31,1992,INDL,C,D,STD,USD,A,2330
002113,1993-08-31,1993,INDL,C,D,STD,USD,A,2330
002113,1994-08-31,1994,INDL,C,D,STD,USD,A,2330
002113,1995-08-31,1995,INDL,C,D,STD,USD,A,2330
002113,1996-08-31,1996,INDL,C,D,STD,USD,A,2330
002113,1997-08-31,1997,INDL,C,D,STD,USD,A,2330
002113,1998-08-31,1998,INDL,C,D,STD,USD,A,2330
002113,1999-08-31,1999,INDL,C,D,STD,USD,A,2330
002113,2000-08-31,2000,INDL,C,D,STD,USD,A,2330
002113,2001-08-31,2001,INDL,C,D,STD,USD,A,2330
002113,2002-08-31,2002,INDL,C,D,STD,USD,A,2330
002113,2003-08-31,2003,INDL,C,D,STD,USD,A,2330
002113,2004-08-31,2004,INDL,C,D,STD,USD,A,2330
002113,2005-08-31,2005,INDL,C,D,STD,USD,A,2330
002113,2006-08-31,2006,INDL,C,D,STD,USD,A,2330
002113,2007-08-31,2007,INDL,C,D,STD,USD,A,2330
002113,2008-08-31,2008,INDL,C,D,STD,USD,A,2330
002124,1987-12-31,1987,INDL,C,D,STD,USD,A,3677
002124,1988-12-31,1988,INDL,C,D,STD,USD,A,3677
002124,1989-12-31,1989,INDL,C,D,STD,USD,A,3677
002124,1990-12-31,1990,INDL,C,D,STD,USD,A,3677
002124,1991-12-31,1991,INDL,C,D,STD,USD,A,3677
002124,1992-12-31,1992,INDL,C,D,STD,USD,A,3677
002124,1993-12-31,1993,INDL,C,D,STD,USD,A,3677
002124,1994-12-31,1994,INDL,C,D,STD,USD,A,3677
002124,1995-12-31,1995,INDL,C,D,STD,USD,A,3677
002124,1996-12-31,1996,INDL,C,D,STD,USD,A,3677
002124,1997-12-31,1997,INDL,C,D,STD,USD,A,3677
002124,1998-12-31,1998,INDL,C,D,STD,USD,A,3677
002124,1999-12-31,1999,INDL,C,D,STD,USD,A,3677
002124,2000-12-31,2000,INDL,C,D,STD,USD,A,3677
002124,2001-12-31,2001,INDL,C,D,STD,USD,A,3677
002124,2002-12-31,2002,INDL,C,D,STD,USD,A,3677
002124,2003-12-31,2003,INDL,C,D,STD,USD,A,3677
002124,2004-12-31,2004,INDL,C,D,STD,USD,A,3677
002124,2005-12-31,2005,INDL,C,D,STD,USD,A,3677
002124,2006-12-31,2006,INDL,C,D,STD,USD,A,3677
002124,2007-12-31,2007,INDL,C,D,STD,USD,A,3677
002124,2008-12-31,2008,INDL,C,D,STD,USD,A,3677
002124,2009-12-31,2009,INDL,C,D,STD,USD,A,3677
002124,2010-12-31,2010,INDL,C,D,STD,USD,A,3677
002136,1987-12-31,1987,INDL,C,D,STD,USD,A,4812
002136,1988-12-31,1988,INDL,C,D,STD,USD,A,4812
002136,1989-12-31,1989,INDL,C,D,STD,USD,A,4812
002136,1990-12-31,1990,INDL,C,D,STD,USD,A,4812
002136,1991-12-31,1991,INDL,C,D,STD,USD,A,4812
002136,1992-12-31,1992,INDL,C,D,STD,USD,A,4812
002136,1993-12-31,1993,INDL,C,D,STD,USD,A,4812
002136,1994-12-31,1994,INDL,C,D,STD,USD,A,4812
002136,1995-12-31,1995,INDL,C,D,STD,USD,A,4812
002136,1996-12-31,1996,INDL,C,D,STD,USD,A,4812
002136,1997-12-31,1997,INDL,C,D,STD,USD,A,4812
002136,1998-12-31,1998,INDL,C,D,STD,USD,A,4812
002136,1999-12-31,1999,INDL,C,D,STD,USD,A,4812
002136,2000-12-31,2000,INDL,C,D,STD,USD,A,4812
002136,2001-12-31,2001,INDL,C,D,STD,USD,A,4812
002136,2002-12-31,2002,INDL,C,D,STD,USD,A,4812
002136,2003-12-31,2003,INDL,C,D,STD,USD,A,4812
002136,2004-12-31,2004,INDL,C,D,STD,USD,A,4812
002136,2005-12-31,2005,INDL,C,D,STD,USD,A,4812
002136,2006-12-31,2006,INDL,C,D,STD,USD,A,4812
002136,2007-12-31,2007,INDL,C,D,STD,USD,A,4812
002136,2008-12-31,2008,INDL,C,D,STD,USD,A,4812
002136,2009-12-31,2009,INDL,C,D,STD,USD,A,4812
002136,2010-12-31,2010,INDL,C,D,STD,USD,A,4812
002162,1987-12-31,1987,INDL,C,D,STD,USD,A,1000
002162,1988-12-31,1988,INDL,C,D,STD,USD,A,1000
002162,1989-12-31,1989,INDL,C,D,STD,USD,A,1000
002162,1990-12-31,1990,INDL,C,D,STD,USD,A,1000
002162,1991-12-31,1991,INDL,C,D,STD,USD,A,1000
002162,1992-12-31,1992,INDL,C,D,STD,USD,A,1000
002162,1993-12-31,1993,INDL,C,D,STD,USD,A,1000
002162,1994-12-31,1994,INDL,C,D,STD,USD,A,1000
002162,1995-12-31,1995,INDL,C,D,STD,USD,A,1000
002162,1996-12-31,1996,INDL,C,D,STD,USD,A,1000
002162,1997-12-31,1997,INDL,C,D,STD,USD,A,1000
002162,1998-12-31,1998,INDL,C,D,STD,USD,A,1000
002162,1999-12-31,1999,INDL,C,D,STD,USD,A,1000
002176,1987-12-31,1987,INDL,C,D,STD,USD,A,9997
002176,1988-12-31,1988,INDL,C,D,STD,USD,A,9997
002176,1989-12-31,1989,INDL,C,D,STD,USD,A,9997
002176,1990-12-31,1990,INDL,C,D,STD,USD,A,9997
002176,1991-12-31,1991,INDL,C,D,STD,USD,A,9997
002176,1992-12-31,1992,INDL,C,D,STD,USD,A,9997
002176,1993-12-31,1993,INDL,C,D,STD,USD,A,9997
002176,1994-12-31,1994,INDL,C,D,STD,USD,A,9997
002176,1995-12-31,1995,INDL,C,D,STD,USD,A,9997
002176,1996-12-31,1996,INDL,C,D,STD,USD,A,9997
002176,1997-12-31,1997,INDL,C,D,STD,USD,A,9997
002176,1998-12-31,1998,INDL,C,D,STD,USD,A,9997
002176,1999-12-31,1999,INDL,C,D,STD,USD,A,9997
002176,2000-12-31,2000,INDL,C,D,STD,USD,A,9997
002176,2001-12-31,2001,INDL,C,D,STD,USD,A,9997
002176,2002-12-31,2002,INDL,C,D,STD,USD,A,9997
002176,2003-12-31,2003,INDL,C,D,STD,USD,A,9997
002176,2004-12-31,2004,INDL,C,D,STD,USD,A,9997
002176,2005-12-31,2005,INDL,C,D,STD,USD,A,9997
002176,2006-12-31,2006,INDL,C,D,STD,USD,A,9997
002176,2007-12-31,2007,INDL,C,D,STD,USD,A,9997
002176,2008-12-31,2008,INDL,C,D,STD,USD,A,9997
002176,2009-12-31,2009,INDL,C,D,STD,USD,A,9997
002176,2010-12-31,2010,INDL,C,D,STD,USD,A,9997
002184,1988-03-31,1987,INDL,C,D,STD,USD,A,5731
002184,1989-03-31,1988,INDL,C,D,STD,USD,A,5731
002184,1990-02-28,1989,INDL,C,D,STD,USD,A,5731
002184,1991-02-28,1990,INDL,C,D,STD,USD,A,5731
002184,1992-02-29,1991,INDL,C,D,STD,USD,A,5731
002184,1993-02-28,1992,INDL,C,D,STD,USD,A,5731
002184,1994-02-28,1993,INDL,C,D,STD,USD,A,5731
002184,1995-02-28,1994,INDL,C,D,STD,USD,A,5731
002184,1996-02-29,1995,INDL,C,D,STD,USD,A,5731
002184,1997-02-28,1996,INDL,C,D,STD,USD,A,5731
002184,1998-02-28,1997,INDL,C,D,STD,USD,A,5731
002184,1999-02-28,1998,INDL,C,D,STD,USD,A,5731
002184,2000-02-29,1999,INDL,C,D,STD,USD,A,5731
002184,2001-02-28,2000,INDL,C,D,STD,USD,A,5731
002184,2002-02-28,2001,INDL,C,D,STD,USD,A,5731
002184,2003-02-28,2002,INDL,C,D,STD,USD,A,5731
002184,2004-02-29,2003,INDL,C,D,STD,USD,A,5731
002184,2005-02-28,2004,INDL,C,D,STD,USD,A,5731
002184,2006-02-28,2005,INDL,C,D,STD,USD,A,5731
002184,2007-02-28,2006,INDL,C,D,STD,USD,A,5731
002184,2008-02-29,2007,INDL,C,D,STD,USD,A,5731
002184,2009-02-28,2008,INDL,C,D,STD,USD,A,5731
002184,2010-02-28,2009,INDL,C,D,STD,USD,A,5731
002184,2011-02-28,2010,INDL,C,D,STD,USD,A,5731
002220,1987-12-31,1987,INDL,C,D,STD,USD,A,3826
002220,1988-12-31,1988,INDL,C,D,STD,USD,A,3826
002220,1989-12-31,1989,INDL,C,D,STD,USD,A,3826
002220,1990-12-31,1990,INDL,C,D,STD,USD,A,3826
002220,1991-12-31,1991,INDL,C,D,STD,USD,A,3826
002220,1992-12-31,1992,INDL,C,D,STD,USD,A,3826
002220,1993-12-31,1993,INDL,C,D,STD,USD,A,3826
002220,1994-12-31,1994,INDL,C,D,STD,USD,A,3826
002220,1995-12-31,1995,INDL,C,D,STD,USD,A,3826
002220,1996-12-31,1996,INDL,C,D,STD,USD,A,3826
002220,1997-12-31,1997,INDL,C,D,STD,USD,A,3826
002220,1998-12-31,1998,INDL,C,D,STD,USD,A,3826
002220,1999-12-31,1999,INDL,C,D,STD,USD,A,3826
002220,2000-12-31,2000,INDL,C,D,STD,USD,A,3826
002220,2001-12-31,2001,INDL,C,D,STD,USD,A,3826
002220,2002-12-31,2002,INDL,C,D,STD,USD,A,3826
002220,2003-12-31,2003,INDL,C,D,STD,USD,A,3826
002220,2004-12-31,2004,INDL,C,D,STD,USD,A,3826
002220,2005-12-31,2005,INDL,C,D,STD,USD,A,3826
002220,2006-12-31,2006,INDL,C,D,STD,USD,A,3826
002220,2007-12-31,2007,INDL,C,D,STD,USD,A,3826
002220,2008-12-31,2008,INDL,C,D,STD,USD,A,3826
002220,2009-12-31,2009,INDL,C,D,STD,USD,A,3826
002220,2010-12-31,2010,INDL,C,D,STD,USD,A,3826
002240,1987-07-31,1987,INDL,C,D,STD,USD,A,9995
002240,1988-07-31,1988,INDL,C,D,STD,USD,A,9995
002240,1989-07-31,1989,INDL,C,D,STD,USD,A,9995
002240,1990-07-31,1990,INDL,C,D,STD,USD,A,9995
002240,1991-07-31,1991,INDL,C,D,STD,USD,A,9995
002240,1992-07-31,1992,INDL,C,D,STD,USD,A,9995
002240,1993-07-31,1993,INDL,C,D,STD,USD,A,9995
002240,1994-07-31,1994,INDL,C,D,STD,USD,A,9995
002259,1987-12-31,1987,INDL,C,D,STD,USD,A,4923
002259,1988-12-31,1988,INDL,C,D,STD,USD,A,4923
002259,1989-12-31,1989,INDL,C,D,STD,USD,A,4923
002259,1990-12-31,1990,INDL,C,D,STD,USD,A,4923
002259,1991-12-31,1991,INDL,C,D,STD,USD,A,4923
002259,1992-12-31,1992,INDL,C,D,STD,USD,A,4923
002259,1993-12-31,1993,INDL,C,D,STD,USD,A,4923
002259,1994-12-31,1994,INDL,C,D,STD,USD,A,4923
002259,1995-12-31,1995,INDL,C,D,STD,USD,A,4923
002259,1996-12-31,1996,INDL,C,D,STD,USD,A,4923
002259,1997-12-31,1997,INDL,C,D,STD,USD,A,4923
002259,1998-12-31,1998,INDL,C,D,STD,USD,A,4923
002259,1999-12-31,1999,INDL,C,D,STD,USD,A,4923
002259,2000-12-31,2000,INDL,C,D,STD,USD,A,4923
002259,2001-12-31,2001,INDL,C,D,STD,USD,A,4923
002259,2002-12-31,2002,INDL,C,D,STD,USD,A,4923
002259,2003-12-31,2003,INDL,C,D,STD,USD,A,4923
002259,2004-12-31,2004,INDL,C,D,STD,USD,A,4923
002259,2005-12-31,2005,INDL,C,D,STD,USD,A,4923
002259,2006-12-31,2006,INDL,C,D,STD,USD,A,4923
002259,2007-12-31,2007,INDL,C,D,STD,USD,A,4923
002259,2008-12-31,2008,INDL,C,D,STD,USD,A,4923
002259,2009-12-31,2009,INDL,C,D,STD,USD,A,4923
002259,2010-12-31,2010,INDL,C,D,STD,USD,A,4923
002269,1988-04-30,1987,INDL,C,D,STD,USD,A,7200
002269,1989-04-30,1988,INDL,C,D,STD,USD,A,7200
002269,1990-04-30,1989,INDL,C,D,STD,USD,A,7200
002269,1991-04-30,1990,INDL,C,D,STD,USD,A,7200
002269,1992-04-30,1991,INDL,C,D,STD,USD,A,7200
002269,1993-04-30,1992,INDL,C,D,STD,USD,A,7200
002269,1994-04-30,1993,INDL,C,D,STD,USD,A,7200
002269,1995-04-30,1994,INDL,C,D,STD,USD,A,7200
002269,1996-04-30,1995,INDL,C,D,STD,USD,A,7200
002269,1997-04-30,1996,INDL,C,D,STD,USD,A,7200
002269,1998-04-30,1997,INDL,C,D,STD,USD,A,7200
002269,1999-04-30,1998,INDL,C,D,STD,USD,A,7200
002269,2000-04-30,1999,INDL,C,D,STD,USD,A,7200
002269,2001-04-30,2000,INDL,C,D,STD,USD,A,7200
002269,2002-04-30,2001,INDL,C,D,STD,USD,A,7200
002269,2003-04-30,2002,INDL,C,D,STD,USD,A,7200
002269,2004-04-30,2003,INDL,C,D,STD,USD,A,7200
002269,2005-04-30,2004,INDL,C,D,STD,USD,A,7200
002269,2006-04-30,2005,INDL,C,D,STD,USD,A,7200
002269,2007-04-30,2006,INDL,C,D,STD,USD,A,7200
002269,2008-04-30,2007,INDL,C,D,STD,USD,A,7200
002269,2009-04-30,2008,INDL,C,D,STD,USD,A,7200
002269,2010-04-30,2009,INDL,C,D,STD,USD,A,7200
002269,2011-04-30,2010,INDL,C,D,STD,USD,A,7200
002270,1987-12-31,1987,INDL,C,D,STD,USD,A,1381
002270,1988-12-31,1988,INDL,C,D,STD,USD,A,1381
002270,1989-12-31,1989,INDL,C,D,STD,USD,A,1381
002270,1990-12-31,1990,INDL,C,D,STD,USD,A,1381
002270,1991-12-31,1991,INDL,C,D,STD,USD,A,1381
002270,1992-12-31,1992,INDL,C,D,STD,USD,A,1381
002270,1993-12-31,1993,INDL,C,D,STD,USD,A,1381
002270,1994-12-31,1994,INDL,C,D,STD,USD,A,1381
002270,1995-12-31,1995,INDL,C,D,STD,USD,A,1381
002270,1996-12-31,1996,INDL,C,D,STD,USD,A,1381
002270,1997-12-31,1997,INDL,C,D,STD,USD,A,1381
002270,1998-12-31,1998,INDL,C,D,STD,USD,A,1381
002270,1999-12-31,1999,INDL,C,D,STD,USD,A,1381
002270,2000-12-31,2000,INDL,C,D,STD,USD,A,1381
002270,2001-12-31,2001,INDL,C,D,STD,USD,A,1381
002270,2002-12-31,2002,INDL,C,D,STD,USD,A,1381
002270,2003-12-31,2003,INDL,C,D,STD,USD,A,1381
002270,2004-12-31,2004,INDL,C,D,STD,USD,A,1381
002270,2005-12-31,2005,INDL,C,D,STD,USD,A,1381
002270,2006-12-31,2006,INDL,C,D,STD,USD,A,1381
002270,2007-12-31,2007,INDL,C,D,STD,USD,A,1381
002270,2008-12-31,2008,INDL,C,D,STD,USD,A,1381
002270,2009-12-31,2009,INDL,C,D,STD,USD,A,1381
002270,2010-12-31,2010,INDL,C,D,STD,USD,A,1381
002285,1987-12-31,1987,INDL,C,D,STD,USD,A,3721
002285,1988-12-31,1988,INDL,C,D,STD,USD,A,3721
002285,1989-12-31,1989,INDL,C,D,STD,USD,A,3721
002285,1990-12-31,1990,INDL,C,D,STD,USD,A,3721
002285,1991-12-31,1991,INDL,C,D,STD,USD,A,3721
002285,1992-12-31,1992,INDL,C,D,STD,USD,A,3721
002285,1993-12-31,1993,INDL,C,D,STD,USD,A,3721
002285,1994-12-31,1994,INDL,C,D,STD,USD,A,3721
002285,1995-12-31,1995,INDL,C,D,STD,USD,A,3721
002285,1996-12-31,1996,INDL,C,D,STD,USD,A,3721
002285,1997-12-31,1997,INDL,C,D,STD,USD,A,3721
002285,1998-12-31,1998,INDL,C,D,STD,USD,A,3721
002285,1999-12-31,1999,INDL,C,D,STD,USD,A,3721
002285,2000-12-31,2000,INDL,C,D,STD,USD,A,3721
002285,2001-12-31,2001,INDL,C,D,STD,USD,A,3721
002285,2002-12-31,2002,INDL,C,D,STD,USD,A,3721
002285,2003-12-31,2003,INDL,C,D,STD,USD,A,3721
002285,2004-12-31,2004,INDL,C,D,STD,USD,A,3721
002285,2005-12-31,2005,INDL,C,D,STD,USD,A,3721
002285,2006-12-31,2006,INDL,C,D,STD,USD,A,3721
002285,2007-12-31,2007,INDL,C,D,STD,USD,A,3721
002285,2008-12-31,2008,INDL,C,D,STD,USD,A,3721
002285,2009-12-31,2009,INDL,C,D,STD,USD,A,3721
002285,2010-12-31,2010,INDL,C,D,STD,USD,A,3721
002312,1987-12-31,1987,INDL,C,D,STD,USD,A,7363
002312,1988-12-31,1988,INDL,C,D,STD,USD,A,7363
002312,1989-12-31,1989,INDL,C,D,STD,USD,A,7363
002312,1990-12-31,1990,INDL,C,D,STD,USD,A,7363
002312,1991-12-31,1991,INDL,C,D,STD,USD,A,7363
002312,1992-12-31,1992,INDL,C,D,STD,USD,A,7363
002312,1993-12-31,1993,INDL,C,D,STD,USD,A,7363
002312,1994-12-31,1994,INDL,C,D,STD,USD,A,7363
002312,1995-12-31,1995,INDL,C,D,STD,USD,A,7363
002312,1996-12-31,1996,INDL,C,D,STD,USD,A,7363
002312,1997-12-31,1997,INDL,C,D,STD,USD,A,7363
002312,1998-12-31,1998,INDL,C,D,STD,USD,A,7363
002312,1999-12-31,1999,INDL,C,D,STD,USD,A,7363
002312,2000-12-31,2000,INDL,C,D,STD,USD,A,7363
002312,2001-12-31,2001,INDL,C,D,STD,USD,A,7363
002312,2002-12-31,2002,INDL,C,D,STD,USD,A,7363
002312,2003-12-31,2003,INDL,C,D,STD,USD,A,7363
002312,2004-12-31,2004,INDL,C,D,STD,USD,A,7363
002312,2005-12-31,2005,INDL,C,D,STD,USD,A,7363
002312,2006-12-31,2006,INDL,C,D,STD,USD,A,7363
002312,2007-12-31,2007,INDL,C,D,STD,USD,A,7363
002312,2008-12-31,2008,INDL,C,D,STD,USD,A,7363
002312,2009-12-31,2009,INDL,C,D,STD,USD,A,7363
002312,2010-12-31,2010,INDL,C,D,STD,USD,A,7363
002352,1987-07-31,1987,INDL,C,D,STD,USD,A,3990
002352,1988-07-31,1988,INDL,C,D,STD,USD,A,3990
002352,1989-07-31,1989,INDL,C,D,STD,USD,A,3990
002352,1990-07-31,1990,INDL,C,D,STD,USD,A,3990
002352,1991-07-31,1991,INDL,C,D,STD,USD,A,3990
002352,1992-07-31,1992,INDL,C,D,STD,USD,A,3990
002352,1993-07-31,1993,INDL,C,D,STD,USD,A,3990
002352,1994-07-31,1994,INDL,C,D,STD,USD,A,3990
002352,1995-07-31,1995,INDL,C,D,STD,USD,A,3990
002352,1996-07-31,1996,INDL,C,D,STD,USD,A,3990
002352,1997-07-31,1997,INDL,C,D,STD,USD,A,3990
002352,1998-07-31,1998,INDL,C,D,STD,USD,A,3990
002352,1999-07-31,1999,INDL,C,D,STD,USD,A,3990
002352,2000-07-31,2000,INDL,C,D,STD,USD,A,3990
002352,2001-07-31,2001,INDL,C,D,STD,USD,A,3990
002352,2002-07-31,2002,INDL,C,D,STD,USD,A,3990
002352,2003-07-31,2003,INDL,C,D,STD,USD,A,3990
002352,2004-07-31,2004,INDL,C,D,STD,USD,A,3990
002352,2005-07-31,2005,INDL,C,D,STD,USD,A,3990
002352,2006-07-31,2006,INDL,C,D,STD,USD,A,3990
002352,2007-07-31,2007,INDL,C,D,STD,USD,A,3990
002352,2008-07-31,2008,INDL,C,D,STD,USD,A,3990
002352,2009-07-31,2009,INDL,C,D,STD,USD,A,3990
002352,2010-07-31,2010,INDL,C,D,STD,USD,A,3990
002369,2003-12-31,2003,INDL,C,D,STD,USD,A,6200
002369,2004-12-31,2004,INDL,C,D,STD,USD,A,6200
002369,2005-12-31,2005,INDL,C,D,STD,USD,A,6200
002369,2006-12-31,2006,INDL,C,D,STD,USD,A,6200
002369,2007-12-31,2007,INDL,C,D,STD,USD,A,6200
002369,2008-12-31,2008,INDL,C,D,STD,USD,A,6200
002369,2009-12-31,2009,INDL,C,D,STD,USD,A,6200
002369,2010-12-31,2010,INDL,C,D,STD,USD,A,6200
002390,1987-10-31,1987,INDL,C,D,STD,USD,A,2013
002390,1988-10-31,1988,INDL,C,D,STD,USD,A,2013
002390,1989-10-31,1989,INDL,C,D,STD,USD,A,2013
002390,1990-10-31,1990,INDL,C,D,STD,USD,A,2013
002390,1991-10-31,1991,INDL,C,D,STD,USD,A,2013
002390,1992-10-31,1992,INDL,C,D,STD,USD,A,2013
002390,1993-10-31,1993,INDL,C,D,STD,USD,A,2013
002390,1994-10-31,1994,INDL,C,D,STD,USD,A,2013
002390,1995-10-31,1995,INDL,C,D,STD,USD,A,2013
002390,1996-10-31,1996,INDL,C,D,STD,USD,A,2013
002390,1997-10-31,1997,INDL,C,D,STD,USD,A,2013
002390,1998-10-31,1998,INDL,C,D,STD,USD,A,2013
002390,1999-10-31,1999,INDL,C,D,STD,USD,A,2013
002390,2000-10-31,2000,INDL,C,D,STD,USD,A,2013
002390,2001-10-31,2001,INDL,C,D,STD,USD,A,2013
002390,2002-10-31,2002,INDL,C,D,STD,USD,A,2013
002390,2003-10-31,2003,INDL,C,D,STD,USD,A,2013
002390,2004-10-31,2004,INDL,C,D,STD,USD,A,2013
002390,2005-10-31,2005,INDL,C,D,STD,USD,A,2013
002390,2006-10-31,2006,INDL,C,D,STD,USD,A,2013
002390,2007-10-31,2007,INDL,C,D,STD,USD,A,2013
002390,2008-10-31,2008,INDL,C,D,STD,USD,A,2013
002390,2009-10-31,2009,INDL,C,D,STD,USD,A,2013
002390,2010-10-31,2010,INDL,C,D,STD,USD,A,2013
002403,1987-12-31,1987,INDL,C,D,STD,USD,A,2834
002403,1988-12-31,1988,INDL,C,D,STD,USD,A,2834
002403,1989-12-31,1989,INDL,C,D,STD,USD,A,2834
002403,1990-12-31,1990,INDL,C,D,STD,USD,A,2834
002403,1991-12-31,1991,INDL,C,D,STD,USD,A,2834
002403,1992-12-31,1992,INDL,C,D,STD,USD,A,2834
002403,1993-12-31,1993,INDL,C,D,STD,USD,A,2834
002403,1994-12-31,1994,INDL,C,D,STD,USD,A,2834
002403,1995-12-31,1995,INDL,C,D,STD,USD,A,2834
002403,1996-12-31,1996,INDL,C,D,STD,USD,A,2834
002403,1997-12-31,1997,INDL,C,D,STD,USD,A,2834
002403,1998-12-31,1998,INDL,C,D,STD,USD,A,2834
002403,1999-12-31,1999,INDL,C,D,STD,USD,A,2834
002403,2000-12-31,2000,INDL,C,D,STD,USD,A,2834
002403,2001-12-31,2001,INDL,C,D,STD,USD,A,2834
002403,2002-12-31,2002,INDL,C,D,STD,USD,A,2834
002403,2003-12-31,2003,INDL,C,D,STD,USD,A,2834
002403,2004-12-31,2004,INDL,C,D,STD,USD,A,2834
002403,2005-12-31,2005,INDL,C,D,STD,USD,A,2834
002403,2006-12-31,2006,INDL,C,D,STD,USD,A,2834
002403,2007-12-31,2007,INDL,C,D,STD,USD,A,2834
002403,2008-12-31,2008,INDL,C,D,STD,USD,A,2834
002403,2009-12-31,2009,INDL,C,D,STD,USD,A,2834
002403,2010-12-31,2010,INDL,C,D,STD,USD,A,2834
002410,1987-12-31,1987,INDL,C,D,STD,USD,A,2911
002410,1988-12-31,1988,INDL,C,D,STD,USD,A,2911
002410,1989-12-31,1989,INDL,C,D,STD,USD,A,2911
002410,1990-12-31,1990,INDL,C,D,STD,USD,A,2911
002410,1991-12-31,1991,INDL,C,D,STD,USD,A,2911
002410,1992-12-31,1992,INDL,C,D,STD,USD,A,2911
002410,1993-12-31,1993,INDL,C,D,STD,USD,A,2911
002410,1994-12-31,1994,INDL,C,D,STD,USD,A,2911
002410,1995-12-31,1995,INDL,C,D,STD,USD,A,2911
002410,1996-12-31,1996,INDL,C,D,STD,USD,A,2911
002410,1997-12-31,1997,INDL,C,D,STD,USD,A,2911
002410,1998-12-31,1998,INDL,C,D,STD,USD,A,2911
002410,1999-12-31,1999,INDL,C,D,STD,USD,A,2911
002410,2000-12-31,2000,INDL,C,D,STD,USD,A,2911
002410,2001-12-31,2001,INDL,C,D,STD,USD,A,2911
002410,2002-12-31,2002,INDL,C,D,STD,USD,A,2911
002410,2003-12-31,2003,INDL,C,D,STD,USD,A,2911
002410,2004-12-31,2004,INDL,C,D,STD,USD,A,2911
002410,2005-12-31,2005,INDL,C,D,STD,USD,A,2911
002410,2006-12-31,2006,INDL,C,D,STD,USD,A,2911
002410,2007-12-31,2007,INDL,C,D,STD,USD,A,2911
002410,2008-12-31,2008,INDL,C,D,STD,USD,A,2911
002410,2009-12-31,2009,INDL,C,D,STD,USD,A,2911
002410,2010-12-31,2010,INDL,C,D,STD,USD,A,2911
002411,1988-03-31,1987,INDL,C,D,STD,USD,A,4813
002411,1989-03-31,1988,INDL,C,D,STD,USD,A,4813
002411,1990-03-31,1989,INDL,C,D,STD,USD,A,4813
002411,1991-03-31,1990,INDL,C,D,STD,USD,A,4813
002411,1992-03-31,1991,INDL,C,D,STD,USD,A,4813
002411,1993-03-31,1992,INDL,C,D,STD,USD,A,4813
002411,1994-03-31,1993,INDL,C,D,STD,USD,A,4813
002411,1995-03-31,1994,INDL,C,D,STD,USD,A,4813
002411,1996-03-31,1995,INDL,C,D,STD,USD,A,4813
002411,1997-03-31,1996,INDL,C,D,STD,USD,A,4813
002411,1998-03-31,1997,INDL,C,D,STD,USD,A,4813
002411,1999-03-31,1998,INDL,C,D,STD,USD,A,4813
002411,2000-03-31,1999,INDL,C,D,STD,USD,A,4813
002411,2001-03-31,2000,INDL,C,D,STD,USD,A,4813
002411,2002-03-31,2001,INDL,C,D,STD,USD,A,4813
002411,2003-03-31,2002,INDL,C,D,STD,USD,A,4813
002411,2004-03-31,2003,INDL,C,D,STD,USD,A,4813
002411,2005-03-31,2004,INDL,C,D,STD,USD,A,4813
002411,2006-03-31,2005,INDL,C,D,STD,USD,A,4813
002411,2007-03-31,2006,INDL,C,D,STD,USD,A,4813
002411,2008-03-31,2007,INDL,C,D,STD,USD,A,4813
002411,2009-03-31,2008,INDL,C,D,STD,USD,A,4813
002411,2010-03-31,2009,INDL,C,D,STD,USD,A,4813
002411,2011-03-31,2010,INDL,C,D,STD,USD,A,4813
002435,1988-04-30,1987,INDL,C,D,STD,USD,A,2085
002435,1989-04-30,1988,INDL,C,D,STD,USD,A,2085
002435,1990-04-30,1989,INDL,C,D,STD,USD,A,2085
002435,1991-04-30,1990,INDL,C,D,STD,USD,A,2085
002435,1992-04-30,1991,INDL,C,D,STD,USD,A,2085
002435,1993-04-30,1992,INDL,C,D,STD,USD,A,2085
002435,1994-04-30,1993,INDL,C,D,STD,USD,A,2085
002435,1995-04-30,1994,INDL,C,D,STD,USD,A,2085
002435,1996-04-30,1995,INDL,C,D,STD,USD,A,2085
002435,1997-04-30,1996,INDL,C,D,STD,USD,A,2085
002435,1998-04-30,1997,INDL,C,D,STD,USD,A,2085
002435,1999-04-30,1998,INDL,C,D,STD,USD,A,2085
002435,2000-04-30,1999,INDL,C,D,STD,USD,A,2085
002435,2001-04-30,2000,INDL,C,D,STD,USD,A,2085
002435,2002-04-30,2001,INDL,C,D,STD,USD,A,2085
002435,2003-04-30,2002,INDL,C,D,STD,USD,A,2085
002435,2004-04-30,2003,INDL,C,D,STD,USD,A,2085
002435,2005-04-30,2004,INDL,C,D,STD,USD,A,2085
002435,2006-04-30,2005,INDL,C,D,STD,USD,A,2085
002435,2007-04-30,2006,INDL,C,D,STD,USD,A,2085
002435,2008-04-30,2007,INDL,C,D,STD,USD,A,2085
002435,2009-04-30,2008,INDL,C,D,STD,USD,A,2085
002435,2010-04-30,2009,INDL,C,D,STD,USD,A,2085
002435,2011-04-30,2010,INDL,C,D,STD,USD,A,2085
002436,1988-01-31,1987,INDL,C,D,STD,USD,A,5661
002436,1989-01-31,1988,INDL,C,D,STD,USD,A,5661
002436,1990-01-31,1989,INDL,C,D,STD,USD,A,5661
